Sending Timestamp,Response Timestamp,Latency (ms),Payload Size,Response
2025-04-10T12:37:05.211860+00:00,2025-04-10T12:37:05.241978+00:00,15.059,4879,"{'droneId': '992729422930', 'sent_time': '2025-04-10T12:37:05.211860+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T12:37:06.213112+00:00,2025-04-10T12:37:06.238115+00:00,12.5015,4879,"{'droneId': '408229348998', 'sent_time': '2025-04-10T12:37:06.213112+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T12:37:07.213990+00:00,2025-04-10T12:37:07.240261+00:00,13.1355,4880,"{'droneId': '282428734926', 'sent_time': '2025-04-10T12:37:07.213990+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T12:37:08.214259+00:00,2025-04-10T12:37:08.239109+00:00,12.425,4879,"{'droneId': '931346215334', 'sent_time': '2025-04-10T12:37:08.214259+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T12:37:09.214679+00:00,2025-04-10T12:37:09.241368+00:00,13.3445,4879,"{'droneId': '918880238782', 'sent_time': '2025-04-10T12:37:09.214679+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T12:37:10.215410+00:00,2025-04-10T12:37:10.240587+00:00,12.588500000000002,4878,"{'droneId': '141899883940', 'sent_time': '2025-04-10T12:37:10.215410+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T12:37:11.215881+00:00,2025-04-10T12:37:11.240674+00:00,12.3965,4879,"{'droneId': '219041510686', 'sent_time': '2025-04-10T12:37:11.215881+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T12:37:12.216545+00:00,2025-04-10T12:37:12.241807+00:00,12.631,4879,"{'droneId': '411369556854', 'sent_time': '2025-04-10T12:37:12.216545+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T12:37:13.217280+00:00,2025-04-10T12:37:13.241961+00:00,12.3405,4880,"{'droneId': '178616395076', 'sent_time': '2025-04-10T12:37:13.217280+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T12:37:14.217760+00:00,2025-04-10T12:37:14.242923+00:00,12.5815,4879,"{'droneId': '959967645039', 'sent_time': '2025-04-10T12:37:14.217760+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T12:37:15.218560+00:00,2025-04-10T12:37:15.243589+00:00,12.5145,4878,"{'droneId': '578494075193', 'sent_time': '2025-04-10T12:37:15.218560+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T12:37:16.219204+00:00,2025-04-10T12:37:16.258183+00:00,19.4895,4880,"{'droneId': '231948013205', 'sent_time': '2025-04-10T12:37:16.219204+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T12:37:17.219644+00:00,2025-04-10T12:37:17.246273+00:00,13.3145,4880,"{'droneId': '503375758858', 'sent_time': '2025-04-10T12:37:17.219644+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
