Sending Timestamp,Response Timestamp,Latency (ms),Payload Size,Response
2025-04-10T11:40:57.796087+00:00,2025-04-10T11:40:57.822995+00:00,13.454,325,"{'droneId': '736599586586', 'sent_time': '2025-04-10T11:40:57.796087+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:40:58.298487+00:00,2025-04-10T11:40:58.325678+00:00,13.5955,325,"{'droneId': '448080012373', 'sent_time': '2025-04-10T11:40:58.298487+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:40:58.799519+00:00,2025-04-10T11:40:58.831053+00:00,15.767,326,"{'droneId': '830438033162', 'sent_time': '2025-04-10T11:40:58.799519+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:40:59.300742+00:00,2025-04-10T11:40:59.329324+00:00,14.291,325,"{'droneId': '680034082887', 'sent_time': '2025-04-10T11:40:59.300742+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:40:59.802513+00:00,2025-04-10T11:40:59.828923+00:00,13.205,324,"{'droneId': '322300497141', 'sent_time': '2025-04-10T11:40:59.802513+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:00.303861+00:00,2025-04-10T11:41:00.328885+00:00,12.512,325,"{'droneId': '288575127997', 'sent_time': '2025-04-10T11:41:00.303861+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:00.805317+00:00,2025-04-10T11:41:00.830255+00:00,12.469,326,"{'droneId': '551701258516', 'sent_time': '2025-04-10T11:41:00.805317+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:01.306364+00:00,2025-04-10T11:41:01.332645+00:00,13.1405,325,"{'droneId': '558024094649', 'sent_time': '2025-04-10T11:41:01.306364+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:01.808264+00:00,2025-04-10T11:41:01.833920+00:00,12.828000000000001,325,"{'droneId': '380435406949', 'sent_time': '2025-04-10T11:41:01.808264+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:02.309395+00:00,2025-04-10T11:41:02.334937+00:00,12.770999999999999,326,"{'droneId': '355039323638', 'sent_time': '2025-04-10T11:41:02.309395+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:02.810097+00:00,2025-04-10T11:41:02.838888+00:00,14.3955,325,"{'droneId': '591418049287', 'sent_time': '2025-04-10T11:41:02.810097+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:03.311639+00:00,2025-04-10T11:41:03.347559+00:00,17.96,325,"{'droneId': '274947300961', 'sent_time': '2025-04-10T11:41:03.311639+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:03.812817+00:00,2025-04-10T11:41:03.837005+00:00,12.094000000000001,326,"{'droneId': '857206532641', 'sent_time': '2025-04-10T11:41:03.812817+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:04.313365+00:00,2025-04-10T11:41:04.339181+00:00,12.908,325,"{'droneId': '757665952883', 'sent_time': '2025-04-10T11:41:04.313365+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:04.814120+00:00,2025-04-10T11:41:04.839475+00:00,12.6775,326,"{'droneId': '868139897087', 'sent_time': '2025-04-10T11:41:04.814120+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:05.315228+00:00,2025-04-10T11:41:05.341735+00:00,13.253499999999999,325,"{'droneId': '334643462427', 'sent_time': '2025-04-10T11:41:05.315228+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:05.816503+00:00,2025-04-10T11:41:05.842174+00:00,12.8355,326,"{'droneId': '868660119795', 'sent_time': '2025-04-10T11:41:05.816503+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:06.318193+00:00,2025-04-10T11:41:06.344174+00:00,12.9905,324,"{'droneId': '496158402330', 'sent_time': '2025-04-10T11:41:06.318193+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:06.819123+00:00,2025-04-10T11:41:06.844544+00:00,12.7105,326,"{'droneId': '146813587242', 'sent_time': '2025-04-10T11:41:06.819123+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:07.320640+00:00,2025-04-10T11:41:07.347138+00:00,13.249,326,"{'droneId': '502659121075', 'sent_time': '2025-04-10T11:41:07.320640+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:07.822436+00:00,2025-04-10T11:41:07.848225+00:00,12.894499999999999,326,"{'droneId': '295984233208', 'sent_time': '2025-04-10T11:41:07.822436+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:08.324026+00:00,2025-04-10T11:41:08.350225+00:00,13.0995,326,"{'droneId': '462301310654', 'sent_time': '2025-04-10T11:41:08.324026+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:08.825765+00:00,2025-04-10T11:41:08.851607+00:00,12.921,325,"{'droneId': '624110621966', 'sent_time': '2025-04-10T11:41:08.825765+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:09.326715+00:00,2025-04-10T11:41:09.350956+00:00,12.1205,324,"{'droneId': '224412945993', 'sent_time': '2025-04-10T11:41:09.326715+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:09.828174+00:00,2025-04-10T11:41:09.852154+00:00,11.99,325,"{'droneId': '406029597401', 'sent_time': '2025-04-10T11:41:09.828174+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
2025-04-10T11:41:10.328570+00:00,2025-04-10T11:41:10.354189+00:00,12.8095,326,"{'droneId': '418997725207', 'sent_time': '2025-04-10T11:41:10.328570+00:00', 'acknowledged': True, 'message': 'Warning acknowledged.'}"
