Sending Timestamp,Response Timestamp,Latency (ms),Payload Size,Response
2025-04-09T11:34:12.550409+00:00,2025-04-09T11:34:12.585924Z,17.7575,2579,"{'droneId': '755289206017', 'sent_time': '2025-04-09T11:34:12.550409+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.561040+00:00,2025-04-09T11:34:12.603151Z,21.055500000000002,2581,"{'droneId': '510475024281', 'sent_time': '2025-04-09T11:34:12.561040+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.571444+00:00,2025-04-09T11:34:12.621849Z,25.2025,2580,"{'droneId': '305339903970', 'sent_time': '2025-04-09T11:34:12.571444+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.581913+00:00,2025-04-09T11:34:12.640037Z,29.062,2580,"{'droneId': '749180122406', 'sent_time': '2025-04-09T11:34:12.581913+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.593278+00:00,2025-04-09T11:34:12.657065Z,31.8935,2580,"{'droneId': '382338032405', 'sent_time': '2025-04-09T11:34:12.593278+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.605037+00:00,2025-04-09T11:34:12.675921Z,35.442,2580,"{'droneId': '512285871248', 'sent_time': '2025-04-09T11:34:12.605037+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.615762+00:00,2025-04-09T11:34:12.701984Z,43.111,2579,"{'droneId': '343605235577', 'sent_time': '2025-04-09T11:34:12.615762+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.626460+00:00,2025-04-09T11:34:12.722026Z,47.783,2580,"{'droneId': '383417636824', 'sent_time': '2025-04-09T11:34:12.626460+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.637059+00:00,2025-04-09T11:34:12.739659Z,51.3,2579,"{'droneId': '688775205081', 'sent_time': '2025-04-09T11:34:12.637059+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.647810+00:00,2025-04-09T11:34:12.749394Z,50.791999999999994,2581,"{'droneId': '364763783329', 'sent_time': '2025-04-09T11:34:12.647810+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.658573+00:00,2025-04-09T11:34:12.766880Z,54.1535,2579,"{'droneId': '226408420296', 'sent_time': '2025-04-09T11:34:12.658573+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.669030+00:00,2025-04-09T11:34:12.786150Z,58.56,2577,"{'droneId': '988512315757', 'sent_time': '2025-04-09T11:34:12.669030+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.680089+00:00,2025-04-09T11:34:12.799982Z,59.9465,2580,"{'droneId': '965039386238', 'sent_time': '2025-04-09T11:34:12.680089+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.691215+00:00,2025-04-09T11:34:12.817303Z,63.044000000000004,2580,"{'droneId': '891253565316', 'sent_time': '2025-04-09T11:34:12.691215+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.701984+00:00,2025-04-09T11:34:12.828156Z,63.086000000000006,2579,"{'droneId': '159425443216', 'sent_time': '2025-04-09T11:34:12.701984+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
2025-04-09T11:34:12.712709+00:00,2025-04-09T11:34:12.845122Z,66.2065,2579,"{'droneId': '212483297289', 'sent_time': '2025-04-09T11:34:12.712709+00:00', 'acknowledged': True, 'message': 'Warning received and acknowledged.'}"
