Sending Timestamp,Response Timestamp,Latency (ms),Payload Size,Response
2025-01-02T09:53:39.282343Z,2025-01-02T09:53:39.380769Z,49.213,4877,"{'sent_time': '2025-01-02T09:53:39.282343Z', 'droneId': '837028549487', 'received_time': '2025-01-02T09:53:40.221548Z'}"
2025-01-02T09:53:39.386834Z,2025-01-02T09:53:39.477970Z,45.568,4879,"{'sent_time': '2025-01-02T09:53:39.386834Z', 'droneId': '687575872622', 'received_time': '2025-01-02T09:53:40.327280Z'}"
2025-01-02T09:53:39.489031Z,2025-01-02T09:53:39.590524Z,50.7465,4878,"{'sent_time': '2025-01-02T09:53:39.489031Z', 'droneId': '973421349916', 'received_time': '2025-01-02T09:53:40.409377Z'}"
2025-01-02T09:53:39.590524Z,2025-01-02T09:53:39.692355Z,50.9155,4879,"{'sent_time': '2025-01-02T09:53:39.590524Z', 'droneId': '234130228827', 'received_time': '2025-01-02T09:53:40.519313Z'}"
2025-01-02T09:53:39.692355Z,2025-01-02T09:53:39.782145Z,44.894999999999996,4879,"{'sent_time': '2025-01-02T09:53:39.692355Z', 'droneId': '949451454289', 'received_time': '2025-01-02T09:53:40.617235Z'}"
2025-01-02T09:53:39.794705Z,2025-01-02T09:53:39.863387Z,34.341,4879,"{'sent_time': '2025-01-02T09:53:39.794705Z', 'droneId': '207087904718', 'received_time': '2025-01-02T09:53:40.712724Z'}"
2025-01-02T09:53:39.897411Z,2025-01-02T09:53:39.971754Z,37.1715,4879,"{'sent_time': '2025-01-02T09:53:39.897411Z', 'droneId': '668318924056', 'received_time': '2025-01-02T09:53:40.815826Z'}"
2025-01-02T09:53:39.998702Z,2025-01-02T09:53:40.070470Z,35.884,4876,"{'sent_time': '2025-01-02T09:53:39.998702Z', 'droneId': '370081927377', 'received_time': '2025-01-02T09:53:40.917531Z'}"
2025-01-02T09:53:40.100486Z,2025-01-02T09:53:40.183091Z,41.3025,4879,"{'sent_time': '2025-01-02T09:53:40.100486Z', 'droneId': '851611097998', 'received_time': '2025-01-02T09:53:41.019529Z'}"
2025-01-02T09:53:40.202741Z,2025-01-02T09:53:40.264549Z,30.904,4879,"{'sent_time': '2025-01-02T09:53:40.202741Z', 'droneId': '775026024525', 'received_time': '2025-01-02T09:53:41.122572Z'}"
2025-01-02T09:53:40.304011Z,2025-01-02T09:53:40.361180Z,28.5845,4879,"{'sent_time': '2025-01-02T09:53:40.304011Z', 'droneId': '674740497620', 'received_time': '2025-01-02T09:53:41.222102Z'}"
2025-01-02T09:53:40.405385Z,2025-01-02T09:53:40.475071Z,34.842999999999996,4879,"{'sent_time': '2025-01-02T09:53:40.405385Z', 'droneId': '929071603452', 'received_time': '2025-01-02T09:53:41.323900Z'}"
2025-01-02T09:53:40.507345Z,2025-01-02T09:53:40.571867Z,32.260999999999996,4879,"{'sent_time': '2025-01-02T09:53:40.507345Z', 'droneId': '874288558421', 'received_time': '2025-01-02T09:53:41.425796Z'}"
2025-01-02T09:53:40.609662Z,2025-01-02T09:53:40.668165Z,29.2515,4879,"{'sent_time': '2025-01-02T09:53:40.609662Z', 'droneId': '734805386351', 'received_time': '2025-01-02T09:53:41.528709Z'}"
2025-01-02T09:53:40.711547Z,2025-01-02T09:53:40.781239Z,34.846000000000004,4879,"{'sent_time': '2025-01-02T09:53:40.711547Z', 'droneId': '895195915431', 'received_time': '2025-01-02T09:53:41.634154Z'}"
2025-01-02T09:53:40.813619Z,2025-01-02T09:53:40.876118Z,31.2495,4878,"{'sent_time': '2025-01-02T09:53:40.813619Z', 'droneId': '368810385372', 'received_time': '2025-01-02T09:53:41.732278Z'}"
2025-01-02T09:53:40.915955Z,2025-01-02T09:53:40.987540Z,35.7925,4880,"{'sent_time': '2025-01-02T09:53:40.915955Z', 'droneId': '220496473879', 'received_time': '2025-01-02T09:53:41.834343Z'}"
2025-01-02T09:53:41.018149Z,2025-01-02T09:53:41.085731Z,33.791000000000004,4880,"{'sent_time': '2025-01-02T09:53:41.018149Z', 'droneId': '178118799808', 'received_time': '2025-01-02T09:53:41.937134Z'}"
2025-01-02T09:53:41.120035Z,2025-01-02T09:53:41.181812Z,30.8885,4880,"{'sent_time': '2025-01-02T09:53:41.120035Z', 'droneId': '997200221112', 'received_time': '2025-01-02T09:53:42.038895Z'}"
2025-01-02T09:53:41.222320Z,2025-01-02T09:53:41.293752Z,35.716,4879,"{'sent_time': '2025-01-02T09:53:41.222320Z', 'droneId': '704277912515', 'received_time': '2025-01-02T09:53:42.140385Z'}"
2025-01-02T09:53:41.324382Z,2025-01-02T09:53:41.400505Z,38.061499999999995,4880,"{'sent_time': '2025-01-02T09:53:41.324382Z', 'droneId': '935520671068', 'received_time': '2025-01-02T09:53:42.249155Z'}"
2025-01-02T09:53:41.426950Z,2025-01-02T09:53:41.488762Z,30.906,4879,"{'sent_time': '2025-01-02T09:53:41.426950Z', 'droneId': '606286862255', 'received_time': '2025-01-02T09:53:42.344769Z'}"
2025-01-02T09:53:41.528514Z,2025-01-02T09:53:41.601191Z,36.3385,4880,"{'sent_time': '2025-01-02T09:53:41.528514Z', 'droneId': '135000873605', 'received_time': '2025-01-02T09:53:42.448871Z'}"
2025-01-02T09:53:41.630934Z,2025-01-02T09:53:41.698393Z,33.7295,4879,"{'sent_time': '2025-01-02T09:53:41.630934Z', 'droneId': '436358365444', 'received_time': '2025-01-02T09:53:42.549423Z'}"
2025-01-02T09:53:41.733204Z,2025-01-02T09:53:41.809634Z,38.214999999999996,4879,"{'sent_time': '2025-01-02T09:53:41.733204Z', 'droneId': '759129861934', 'received_time': '2025-01-02T09:53:42.657007Z'}"
2025-01-02T09:53:41.835887Z,2025-01-02T09:53:41.906230Z,35.1715,4878,"{'sent_time': '2025-01-02T09:53:41.835887Z', 'droneId': '391619326058', 'received_time': '2025-01-02T09:53:42.754285Z'}"
2025-01-02T09:53:41.938489Z,2025-01-02T09:53:42.004321Z,32.916000000000004,4879,"{'sent_time': '2025-01-02T09:53:41.938489Z', 'droneId': '936255867416', 'received_time': '2025-01-02T09:53:42.856647Z'}"
2025-01-02T09:53:42.040340Z,2025-01-02T09:53:42.101672Z,30.666,4879,"{'sent_time': '2025-01-02T09:53:42.040340Z', 'droneId': '875561734665', 'received_time': '2025-01-02T09:53:42.959285Z'}"
2025-01-02T09:53:42.142665Z,2025-01-02T09:53:42.212997Z,35.166000000000004,4880,"{'sent_time': '2025-01-02T09:53:42.142665Z', 'droneId': '735227774263', 'received_time': '2025-01-02T09:53:43.061903Z'}"
2025-01-02T09:53:42.245280Z,2025-01-02T09:53:42.308353Z,31.536500000000004,4880,"{'sent_time': '2025-01-02T09:53:42.245280Z', 'droneId': '536696763672', 'received_time': '2025-01-02T09:53:43.163718Z'}"
2025-01-02T09:53:42.347692Z,2025-01-02T09:53:42.405077Z,28.6925,4879,"{'sent_time': '2025-01-02T09:53:42.347692Z', 'droneId': '850045464698', 'received_time': '2025-01-02T09:53:43.265611Z'}"
2025-01-02T09:53:42.450510Z,2025-01-02T09:53:42.516517Z,33.003499999999995,4878,"{'sent_time': '2025-01-02T09:53:42.450510Z', 'droneId': '275629015864', 'received_time': '2025-01-02T09:53:43.373353Z'}"
2025-01-02T09:53:42.552861Z,2025-01-02T09:53:42.613108Z,30.1235,4880,"{'sent_time': '2025-01-02T09:53:42.552861Z', 'droneId': '766480214985', 'received_time': '2025-01-02T09:53:43.471656Z'}"
